Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"February 5, 2021",Northwestern Health Unit,1,3,1.2,9,1,11.1,0,0,0,0
"February 6, 2021",Northwestern Health Unit,9,3,11.1,0,2,0,0,0,0,0
"February 7, 2021",Northwestern Health Unit,3,4,3.7,0,2,0,0,0,0,0
"February 8, 2021",Northwestern Health Unit,7,4,8.6,0,2,0,0,0,0,0
"February 9, 2021",Northwestern Health Unit,9,5,11.1,3,2,3.7,2,2.5,0,0
"February 10, 2021",Northwestern Health Unit,25,6,30.8,3,2,3.7,1,1.2,0,0
"February 11, 2021",Northwestern Health Unit,12,8,14.8,12,2,14.8,0,0,0,0
"February 12, 2021",Northwestern Health Unit,12,9,14.8,20,4,24.6,0,0,0,0
"February 13, 2021",Northwestern Health Unit,7,11,8.6,21,5,25.9,0,0,0,0
"February 14, 2021",Northwestern Health Unit,17,11,20.9,12,8,14.8,0,0,0,0
"February 15, 2021",Northwestern Health Unit,7,13,8.6,7,10,8.6,1,1.2,0,0
"February 16, 2021",Northwestern Health Unit,21,13,25.9,20,11,24.6,0,0,0,0
"February 17, 2021",Northwestern Health Unit,12,14,14.8,5,14,6.2,1,1.2,0,0
"February 18, 2021",Northwestern Health Unit,13,13,16,19,14,23.4,0,0,0,0
"February 19, 2021",Northwestern Health Unit,6,13,7.4,9,15,11.1,0,0,0,0
"February 20, 2021",Northwestern Health Unit,2,12,2.5,24,13,29.6,0,0,0,0
"February 21, 2021",Northwestern Health Unit,7,11,8.6,2,14,2.5,1,1.2,0,0
"February 22, 2021",Northwestern Health Unit,6,10,7.4,1,12,1.2,0,0,0,0
"February 23, 2021",Northwestern Health Unit,6,10,7.4,6,11,7.4,0,0,0,0
"February 24, 2021",Northwestern Health Unit,6,7,7.4,5,9,6.2,0,0,0,0
"February 25, 2021",Northwestern Health Unit,4,7,4.9,1,9,1.2,0,0,0,0
"February 26, 2021",Northwestern Health Unit,5,5,6.2,15,7,18.5,0,0,0,0
"February 27, 2021",Northwestern Health Unit,10,5,12.3,12,8,14.8,0,0,0,0
"February 28, 2021",Northwestern Health Unit,4,6,4.9,5,6,6.2,0,0,0,0
"March 1, 2021",Northwestern Health Unit,9,6,11.1,1,6,1.2,1,1.2,0,0
"March 2, 2021",Northwestern Health Unit,6,6,7.4,6,6,7.4,0,0,0,0
"March 3, 2021",Northwestern Health Unit,3,6,3.7,10,6,12.3,0,0,0,0
"March 4, 2021",Northwestern Health Unit,4,6,4.9,7,7,8.6,0,0,0,0
"March 5, 2021",Northwestern Health Unit,15,6,18.5,6,8,7.4,2,2.5,0,0
"March 6, 2021",Northwestern Health Unit,7,7,8.6,11,7,13.5,1,1.2,0,0
"March 7, 2021",Northwestern Health Unit,10,7,12.3,7,7,8.6,0,0,0,0
"March 8, 2021",Northwestern Health Unit,12,8,14.8,4,7,4.9,1,1.2,0,0
"March 9, 2021",Northwestern Health Unit,6,8,7.4,8,7,9.9,0,0,0,0
"March 10, 2021",Northwestern Health Unit,9,8,11.1,13,8,16,0,0,1,1.2
"March 11, 2021",Northwestern Health Unit,9,9,11.1,10,8,12.3,1,1.2,0,0
"March 12, 2021",Northwestern Health Unit,15,10,18.5,15,8,18.5,0,0,0,0
"March 13, 2021",Northwestern Health Unit,9,10,11.1,8,10,9.9,0,0,0,0
"March 14, 2021",Northwestern Health Unit,5,10,6.2,8,9,9.9,0,0,0,0
"March 15, 2021",Northwestern Health Unit,7,9,8.6,5,9,6.2,0,0,1,1.2
"March 16, 2021",Northwestern Health Unit,12,9,14.8,7,10,8.6,0,0,0,0
"March 17, 2021",Northwestern Health Unit,13,9,16,10,9,12.3,0,0,0,0
"March 18, 2021",Northwestern Health Unit,4,10,4.9,10,9,12.3,0,0,0,0
"March 19, 2021",Northwestern Health Unit,4,9,4.9,7,9,8.6,0,0,0,0
"March 20, 2021",Northwestern Health Unit,3,8,3.7,10,8,12.3,1,1.2,0,0
"March 21, 2021",Northwestern Health Unit,0,7,0,4,8,4.9,0,0,0,0
"March 22, 2021",Northwestern Health Unit,12,6,14.8,1,8,1.2,0,0,0,0
"March 23, 2021",Northwestern Health Unit,2,7,2.5,4,7,4.9,1,1.2,1,1.2
"March 24, 2021",Northwestern Health Unit,6,5,7.4,7,7,8.6,1,1.2,1,1.2
"March 25, 2021",Northwestern Health Unit,5,4,6.2,9,6,11.1,0,0,0,0
"March 26, 2021",Northwestern Health Unit,3,5,3.7,6,6,7.4,1,1.2,0,0
"March 27, 2021",Northwestern Health Unit,4,4,4.9,4,6,4.9,0,0,0,0
"March 28, 2021",Northwestern Health Unit,7,5,8.6,6,5,7.4,1,1.2,0,0
"March 29, 2021",Northwestern Health Unit,5,6,6.2,5,5,6.2,0,0,0,0
"March 30, 2021",Northwestern Health Unit,10,5,12.3,3,6,3.7,1,1.2,0,0
"March 31, 2021",Northwestern Health Unit,4,6,4.9,7,6,8.6,0,0,0,0
"April 1, 2021",Northwestern Health Unit,6,5,7.4,6,6,7.4,0,0,0,0
"April 2, 2021",Northwestern Health Unit,6,6,7.4,8,5,9.9,0,0,0,0
"April 3, 2021",Northwestern Health Unit,5,6,6.2,2,6,2.5,0,0,0,0
"April 4, 2021",Northwestern Health Unit,5,6,6.2,6,5,7.4,0,0,0,0
"April 5, 2021",Northwestern Health Unit,4,6,4.9,6,5,7.4,0,0,0,0
"April 6, 2021",Northwestern Health Unit,7,6,8.6,5,5,6.2,1,1.2,0,0
"April 7, 2021",Northwestern Health Unit,14,5,17.2,5,6,6.2,0,0,0,0
"April 8, 2021",Northwestern Health Unit,10,7,12.3,5,5,6.2,0,0,1,1.2
"April 9, 2021",Northwestern Health Unit,8,7,9.9,18,5,22.2,0,0,0,0
"April 10, 2021",Northwestern Health Unit,10,8,12.3,5,7,6.2,0,0,0,0
"April 11, 2021",Northwestern Health Unit,3,8,3.7,3,7,3.7,0,0,0,0
"April 12, 2021",Northwestern Health Unit,2,8,2.5,13,7,16,0,0,0,0
"April 13, 2021",Northwestern Health Unit,8,8,9.9,9,8,11.1,1,1.2,0,0
"April 14, 2021",Northwestern Health Unit,6,8,7.4,6,8,7.4,1,1.2,0,0
"April 15, 2021",Northwestern Health Unit,9,7,11.1,11,8,13.5,0,0,0,0
"April 16, 2021",Northwestern Health Unit,15,7,18.5,6,9,7.4,0,0,0,0
"April 17, 2021",Northwestern Health Unit,12,8,14.8,5,8,6.2,0,0,0,0
"April 18, 2021",Northwestern Health Unit,14,8,17.2,5,8,6.2,0,0,0,0
"April 19, 2021",Northwestern Health Unit,4,9,4.9,6,8,7.4,0,0,0,0
"April 20, 2021",Northwestern Health Unit,8,10,9.9,17,7,20.9,0,0,0,0
"April 21, 2021",Northwestern Health Unit,8,10,9.9,10,8,12.3,0,0,0,0
"April 22, 2021",Northwestern Health Unit,14,10,17.2,14,9,17.2,2,2.5,0,0
"April 23, 2021",Northwestern Health Unit,8,11,9.9,9,9,11.1,0,0,0,0
"April 24, 2021",Northwestern Health Unit,7,10,8.6,8,9,9.9,0,0,0,0
"April 25, 2021",Northwestern Health Unit,17,9,20.9,0,10,0,0,0,0,0
"April 26, 2021",Northwestern Health Unit,4,9,4.9,9,9,11.1,0,0,0,0
"April 27, 2021",Northwestern Health Unit,9,9,11.1,21,10,25.9,0,0,0,0
"April 28, 2021",Northwestern Health Unit,5,10,6.2,8,10,9.9,1,1.2,0,0
"April 29, 2021",Northwestern Health Unit,10,9,12.3,11,10,13.5,0,0,0,0
"April 30, 2021",Northwestern Health Unit,17,9,20.9,11,9,13.5,0,0,0,0
"May 1, 2021",Northwestern Health Unit,3,10,3.7,9,10,11.1,0,0,0,0
"May 2, 2021",Northwestern Health Unit,4,9,4.9,7,10,8.6,0,0,0,0
"May 3, 2021",Northwestern Health Unit,6,7,7.4,4,11,4.9,0,0,0,0
"May 4, 2021",Northwestern Health Unit,12,8,14.8,13,10,16,1,1.2,0,0
"May 5, 2021",Northwestern Health Unit,9,8,11.1,8,9,9.9,1,1.2,0,0
"May 6, 2021",Northwestern Health Unit,3,9,3.7,13,9,16,0,0,0,0
"May 7, 2021",Northwestern Health Unit,4,8,4.9,8,9,9.9,1,1.2,0,0
"May 8, 2021",Northwestern Health Unit,6,6,7.4,0,9,0,0,0,0,0
"May 9, 2021",Northwestern Health Unit,5,6,6.2,1,8,1.2,0,0,0,0
"May 10, 2021",Northwestern Health Unit,3,6,3.7,6,7,7.4,0,0,0,0
"May 11, 2021",Northwestern Health Unit,3,6,3.7,7,7,8.6,0,0,0,0
"May 12, 2021",Northwestern Health Unit,5,5,6.2,4,6,4.9,1,1.2,0,0
"May 13, 2021",Northwestern Health Unit,1,4,1.2,6,6,7.4,0,0,0,0
"May 14, 2021",Northwestern Health Unit,5,4,6.2,3,5,3.7,0,0,0,0
"May 15, 2021",Northwestern Health Unit,2,4,2.5,0,4,0,0,0,0,0
"May 16, 2021",Northwestern Health Unit,2,3,2.5,3,4,3.7,0,0,0,0
"May 17, 2021",Northwestern Health Unit,3,3,3.7,4,4,4.9,0,0,0,0
"May 18, 2021",Northwestern Health Unit,5,3,6.2,4,4,4.9,1,1.2,0,0
"May 19, 2021",Northwestern Health Unit,0,3,0,7,3,8.6,1,1.2,0,0
"May 20, 2021",Northwestern Health Unit,2,3,2.5,1,4,1.2,1,1.2,0,0
"May 21, 2021",Northwestern Health Unit,1,3,1.2,0,3,0,0,0,0,0
"May 22, 2021",Northwestern Health Unit,1,2,1.2,1,3,1.2,0,0,0,0
"May 23, 2021",Northwestern Health Unit,2,2,2.5,0,3,0,0,0,0,0
"May 24, 2021",Northwestern Health Unit,4,2,4.9,3,2,3.7,0,0,0,0
"May 25, 2021",Northwestern Health Unit,0,2,0,5,2,6.2,0,0,0,0
"May 26, 2021",Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
"May 27, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"May 28, 2021",Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
"May 29, 2021",Northwestern Health Unit,1,1,1.2,2,1,2.5,0,0,0,0
"May 30, 2021",Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
"May 31, 2021",Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
"June 1, 2021",Northwestern Health Unit,1,0,1.2,0,1,0,0,0,0,0
"June 2, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"June 3, 2021",Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
"June 4, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"June 5, 2021",Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
"June 6, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"June 7, 2021",Northwestern Health Unit,1,1,1.2,1,0,1.2,0,0,0,0
"June 8, 2021",Northwestern Health Unit,1,1,1.2,0,0,0,0,0,0,0
"June 9, 2021",Northwestern Health Unit,4,1,4.9,2,0,2.5,1,1.2,0,0
"June 10, 2021",Northwestern Health Unit,0,1,0,2,1,2.5,0,0,0,0
"June 11, 2021",Northwestern Health Unit,2,1,2.5,1,1,1.2,0,0,0,0
"June 12, 2021",Northwestern Health Unit,0,2,0,0,1,0,0,0,0,0
"June 13, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"June 14, 2021",Northwestern Health Unit,0,1,0,3,1,3.7,0,0,0,0
"June 15, 2021",Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
"June 16, 2021",Northwestern Health Unit,1,1,1.2,2,1,2.5,1,1.2,0,0
"June 17, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"June 18, 2021",Northwestern Health Unit,1,1,1.2,2,1,2.5,0,0,0,0
"June 19, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"June 20, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,1,1.2,0,0
"June 21, 2021",Northwestern Health Unit,3,1,3.7,2,1,2.5,0,0,0,0
"June 22, 2021",Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
"June 23, 2021",Northwestern Health Unit,0,1,0,3,1,3.7,0,0,0,0
"June 24, 2021",Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
"June 25, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"June 26, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"June 27, 2021",Northwestern Health Unit,0,1,0,2,1,2.5,0,0,0,0
"June 28, 2021",Northwestern Health Unit,1,1,1.2,1,1,1.2,1,1.2,0,0
"June 29, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"June 30, 2021",Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
"July 1, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"July 2, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 3, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 4, 2021",Northwestern Health Unit,1,0,1.2,1,1,1.2,1,1.2,1,1.2
"July 5, 2021",Northwestern Health Unit,1,0,1.2,2,1,2.5,0,0,0,0
"July 6, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 7, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 8, 2021",Northwestern Health Unit,1,0,1.2,0,1,0,0,0,0,0
"July 9, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 10, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 11, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"July 12, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"July 13, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 14, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 15, 2021",Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
"July 16, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 17, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"July 18, 2021",Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
"July 19, 2021",Northwestern Health Unit,0,1,0,4,0,4.9,0,0,0,0
"July 20, 2021",Northwestern Health Unit,0,0,0,1,1,1.2,0,0,0,0
"July 21, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 22, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 23, 2021",Northwestern Health Unit,1,0,1.2,0,1,0,0,0,0,0
"July 24, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"July 25, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 26, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"July 27, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"July 28, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 29, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"July 30, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"July 31, 2021",Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
"August 1, 2021",Northwestern Health Unit,1,1,1.2,2,0,2.5,0,0,0,0
"August 2, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"August 3, 2021",Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
"August 4, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"August 5, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"August 6, 2021",Northwestern Health Unit,0,1,0,1,0,1.2,1,1.2,0,0
"August 7, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"August 8, 2021",Northwestern Health Unit,0,0,0,1,1,1.2,1,1.2,0,0
"August 9, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"August 10, 2021",Northwestern Health Unit,7,0,8.6,1,0,1.2,0,0,0,0
"August 11, 2021",Northwestern Health Unit,0,1,0,4,0,4.9,0,0,0,0
"August 12, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"August 13, 2021",Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
"August 14, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"August 15, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"August 16, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"August 17, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"August 18, 2021",Northwestern Health Unit,1,0,1.2,1,1,1.2,0,0,0,0
"August 19, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"August 20, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"August 21, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"August 22, 2021",Northwestern Health Unit,0,0,0,1,0,1.2,1,1.2,0,0
"August 23, 2021",Northwestern Health Unit,1,0,1.2,0,1,0,1,1.2,0,0
"August 24, 2021",Northwestern Health Unit,2,0,2.5,4,0,4.9,0,0,0,0
"August 25, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"August 26, 2021",Northwestern Health Unit,3,1,3.7,1,1,1.2,0,0,0,0
"August 27, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"August 28, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"August 29, 2021",Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
"August 30, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"August 31, 2021",Northwestern Health Unit,1,1,1.2,2,1,2.5,0,0,1,1.2
"September 1, 2021",Northwestern Health Unit,2,1,2.5,1,0,1.2,0,0,0,0
"September 2, 2021",Northwestern Health Unit,1,1,1.2,2,1,2.5,0,0,0,0
"September 3, 2021",Northwestern Health Unit,1,1,1.2,4,1,4.9,0,0,0,0
"September 4, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"September 5, 2021",Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
"September 6, 2021",Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
"September 7, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"September 8, 2021",Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
"September 9, 2021",Northwestern Health Unit,3,1,3.7,5,1,6.2,0,0,0,0
"September 10, 2021",Northwestern Health Unit,4,1,4.9,1,2,1.2,0,0,0,0
"September 11, 2021",Northwestern Health Unit,2,2,2.5,0,1,0,0,0,0,0
"September 12, 2021",Northwestern Health Unit,1,2,1.2,4,1,4.9,0,0,0,0
"September 13, 2021",Northwestern Health Unit,3,2,3.7,0,2,0,0,0,0,0
"September 14, 2021",Northwestern Health Unit,0,2,0,1,2,1.2,0,0,0,0
"September 15, 2021",Northwestern Health Unit,4,2,4.9,1,2,1.2,0,0,0,0
"September 16, 2021",Northwestern Health Unit,2,2,2.5,2,2,2.5,0,0,0,0
"September 17, 2021",Northwestern Health Unit,1,2,1.2,3,1,3.7,0,0,0,0
"September 18, 2021",Northwestern Health Unit,1,2,1.2,1,2,1.2,0,0,0,0
"September 19, 2021",Northwestern Health Unit,1,2,1.2,2,2,2.5,0,0,0,0
"September 20, 2021",Northwestern Health Unit,3,2,3.7,0,1,0,0,0,0,0
"September 21, 2021",Northwestern Health Unit,1,2,1.2,2,1,2.5,0,0,0,0
"September 22, 2021",Northwestern Health Unit,4,2,4.9,3,2,3.7,1,1.2,0,0
"September 23, 2021",Northwestern Health Unit,0,2,0,3,2,3.7,0,0,0,0
"September 24, 2021",Northwestern Health Unit,2,2,2.5,2,2,2.5,0,0,0,0
"September 25, 2021",Northwestern Health Unit,1,2,1.2,0,2,0,1,1.2,0,0
"September 26, 2021",Northwestern Health Unit,2,2,2.5,1,2,1.2,0,0,0,0
"September 27, 2021",Northwestern Health Unit,1,2,1.2,0,2,0,0,0,0,0
"September 28, 2021",Northwestern Health Unit,3,2,3.7,1,2,1.2,0,0,0,0
"September 29, 2021",Northwestern Health Unit,2,2,2.5,2,1,2.5,0,0,0,0
"September 30, 2021",Northwestern Health Unit,2,2,2.5,3,1,3.7,0,0,0,0
"October 1, 2021",Northwestern Health Unit,4,2,4.9,11,1,13.5,1,1.2,0,0
"October 2, 2021",Northwestern Health Unit,2,2,2.5,3,3,3.7,0,0,0,0
"October 3, 2021",Northwestern Health Unit,0,2,0,1,3,1.2,0,0,0,0
"October 4, 2021",Northwestern Health Unit,0,2,0,0,3,0,0,0,0,0
"October 5, 2021",Northwestern Health Unit,0,2,0,0,3,0,0,0,0,0
"October 6, 2021",Northwestern Health Unit,1,1,1.2,3,3,3.7,0,0,0,0
"October 7, 2021",Northwestern Health Unit,0,1,0,0,3,0,0,0,0,0
"October 8, 2021",Northwestern Health Unit,1,1,1.2,0,3,0,0,0,0,0
"October 9, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"October 10, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"October 11, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"October 12, 2021",Northwestern Health Unit,1,0,1.2,1,0,1.2,0,0,0,0
"October 13, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"October 14, 2021",Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
"October 15, 2021",Northwestern Health Unit,1,1,1.2,2,0,2.5,0,0,0,0
"October 16, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"October 17, 2021",Northwestern Health Unit,0,0,0,1,1,1.2,0,0,0,0
"October 18, 2021",Northwestern Health Unit,0,0,0,1,1,1.2,0,0,0,0
"October 19, 2021",Northwestern Health Unit,2,0,2.5,0,1,0,0,0,0,0
"October 20, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"October 21, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"October 22, 2021",Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
"October 23, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"October 24, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"October 25, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"October 26, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"October 27, 2021",Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
"October 28, 2021",Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
"October 29, 2021",Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
"October 30, 2021",Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
"October 31, 2021",Northwestern Health Unit,1,1,1.2,0,0,0,0,0,0,0
"November 1, 2021",Northwestern Health Unit,1,1,1.2,3,0,3.7,0,0,0,0
"November 2, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"November 3, 2021",Northwestern Health Unit,1,1,1.2,2,1,2.5,0,0,0,0
"November 4, 2021",Northwestern Health Unit,2,1,2.5,1,1,1.2,0,0,0,0
"November 5, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"November 6, 2021",Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
"November 7, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"November 8, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"November 9, 2021",Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
"November 10, 2021",Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
"November 11, 2021",Northwestern Health Unit,1,0,1.2,0,1,0,0,0,0,0
"November 12, 2021",Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
"November 13, 2021",Northwestern Health Unit,3,0,3.7,0,0,0,0,0,0,0
"November 14, 2021",Northwestern Health Unit,1,1,1.2,1,0,1.2,0,0,0,0
"November 15, 2021",Northwestern Health Unit,2,1,2.5,0,0,0,0,0,0,0
"November 16, 2021",Northwestern Health Unit,1,1,1.2,1,0,1.2,0,0,0,0
"November 17, 2021",Northwestern Health Unit,1,1,1.2,0,0,0,0,0,0,0
"November 18, 2021",Northwestern Health Unit,3,1,3.7,5,0,6.2,0,0,0,0
"November 19, 2021",Northwestern Health Unit,4,2,4.9,4,1,4.9,0,0,0,0
"November 20, 2021",Northwestern Health Unit,5,2,6.2,5,2,6.2,0,0,0,0
"November 21, 2021",Northwestern Health Unit,2,2,2.5,0,2,0,0,0,0,0
"November 22, 2021",Northwestern Health Unit,2,3,2.5,2,2,2.5,0,0,0,0
"November 23, 2021",Northwestern Health Unit,2,3,2.5,1,2,1.2,2,2.5,0,0
"November 24, 2021",Northwestern Health Unit,1,3,1.2,2,2,2.5,0,0,0,0
"November 25, 2021",Northwestern Health Unit,2,3,2.5,4,3,4.9,0,0,0,0
"November 26, 2021",Northwestern Health Unit,3,3,3.7,4,3,4.9,0,0,0,0
"November 27, 2021",Northwestern Health Unit,1,2,1.2,0,3,0,0,0,0,0
"November 28, 2021",Northwestern Health Unit,0,2,0,0,2,0,0,0,0,0
"November 29, 2021",Northwestern Health Unit,6,2,7.4,5,2,6.2,0,0,0,0
"November 30, 2021",Northwestern Health Unit,2,2,2.5,2,2,2.5,1,1.2,0,0
"December 1, 2021",Northwestern Health Unit,5,2,6.2,2,2,2.5,0,0,0,0
"December 2, 2021",Northwestern Health Unit,1,3,1.2,2,2,2.5,0,0,0,0
"December 3, 2021",Northwestern Health Unit,9,3,11.1,8,2,9.9,0,0,0,0
"December 4, 2021",Northwestern Health Unit,2,3,2.5,0,3,0,0,0,0,0
"December 5, 2021",Northwestern Health Unit,1,4,1.2,0,3,0,0,0,0,0
"December 6, 2021",Northwestern Health Unit,2,4,2.5,1,3,1.2,0,0,0,0
"December 7, 2021",Northwestern Health Unit,9,3,11.1,4,2,4.9,0,0,0,0
"December 8, 2021",Northwestern Health Unit,7,4,8.6,0,2,0,0,0,0,0
"December 9, 2021",Northwestern Health Unit,6,4,7.4,1,2,1.2,0,0,0,0
"December 10, 2021",Northwestern Health Unit,12,5,14.8,10,2,12.3,1,1.2,0,0
"December 11, 2021",Northwestern Health Unit,12,6,14.8,9,2,11.1,0,0,0,0
"December 12, 2021",Northwestern Health Unit,11,7,13.5,3,4,3.7,1,1.2,0,0
"December 13, 2021",Northwestern Health Unit,18,8,22.2,8,4,9.9,0,0,0,0
"December 14, 2021",Northwestern Health Unit,15,11,18.5,10,5,12.3,2,2.5,0,0
"December 15, 2021",Northwestern Health Unit,26,12,32,27,6,33.3,2,2.5,0,0
"December 16, 2021",Northwestern Health Unit,25,14,30.8,23,10,28.3,3,3.7,0,0
"December 17, 2021",Northwestern Health Unit,20,17,24.6,23,13,28.3,0,0,0,0
"December 18, 2021",Northwestern Health Unit,13,18,16,9,15,11.1,1,1.2,0,0
"December 19, 2021",Northwestern Health Unit,10,18,12.3,6,15,7.4,0,0,0,0
"December 20, 2021",Northwestern Health Unit,29,18,35.7,16,15,19.7,1,1.2,0,0
"December 21, 2021",Northwestern Health Unit,28,20,34.5,17,16,20.9,0,0,0,0
"December 22, 2021",Northwestern Health Unit,40,22,49.3,32,17,39.4,0,0,0,0
"December 23, 2021",Northwestern Health Unit,20,24,24.6,38,18,46.8,0,0,0,0
